"case","event","startTime","completeTime","AMOUNT_REQ","REG_DATE","org:resource"
"197515","O_SENT","2012/02/03 10:04:58.761","2012/02/03 10:04:58.761","50000","2012/01/03 13:10:35.574","10972"
"197515","O_ACCEPTED","2012/02/03 10:06:29.028","2012/02/03 10:06:29.028","50000","2012/01/03 13:10:35.574","10972"
"197530","O_SELECTED","2012/01/03 14:06:45.297","2012/01/03 14:06:45.297","7000","2012/01/03 13:54:41.306","11181"
"197530","O_CREATED","2012/01/03 14:06:46.705","2012/01/03 14:06:46.705","7000","2012/01/03 13:54:41.306","11181"
"197530","O_SENT","2012/01/03 14:06:46.730","2012/01/03 14:06:46.730","7000","2012/01/03 13:54:41.306","11181"
"197530","O_SENT_BACK","2012/01/13 16:27:27.190","2012/01/13 16:27:27.190","7000","2012/01/03 13:54:41.306","10789"
"197530","O_DECLINED","2012/03/06 15:22:48.970","2012/03/06 15:22:48.970","7000","2012/01/03 13:54:41.306","10609"
"197533","O_SELECTED","2012/01/03 14:19:09.733","2012/01/03 14:19:09.733","6000","2012/01/03 13:57:06.426","10929"
"197533","O_CREATED","2012/01/03 14:19:10.774","2012/01/03 14:19:10.774","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SENT","2012/01/03 14:19:10.822","2012/01/03 14:19:10.822","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SELECTED","2012/01/03 14:20:20.007","2012/01/03 14:20:20.007","6000","2012/01/03 13:57:06.426","10929"
"197533","O_CANCELLED","2012/01/03 14:20:20.007","2012/01/03 14:20:20.007","6000","2012/01/03 13:57:06.426","10929"
"197533","O_CREATED","2012/01/03 14:20:21.279","2012/01/03 14:20:21.279","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SENT","2012/01/03 14:20:21.356","2012/01/03 14:20:21.356","6000","2012/01/03 13:57:06.426","10929"
"197533","O_CANCELLED","2012/01/03 14:39:29.971","2012/01/03 14:39:29.971","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SELECTED","2012/01/03 14:39:29.971","2012/01/03 14:39:29.971","6000","2012/01/03 13:57:06.426","10929"
"197533","O_CREATED","2012/01/03 14:39:31.071","2012/01/03 14:39:31.071","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SENT","2012/01/03 14:39:31.126","2012/01/03 14:39:31.126","6000","2012/01/03 13:57:06.426","10929"
"197533","O_SENT_BACK","2012/01/04 10:36:53.245","2012/01/04 10:36:53.245","6000","2012/01/03 13:57:06.426","10899"
"197533","O_ACCEPTED","2012/01/04 15:27:06.003","2012/01/04 15:27:06.003","6000","2012/01/03 13:57:06.426","10138"
"197545","O_SELECTED","2012/01/03 18:25:04.072","2012/01/03 18:25:04.072","50000","2012/01/03 14:19:12.728","10929"
"197545","O_CREATED","2012/01/03 18:25:04.994","2012/01/03 18:25:04.994","50000","2012/01/03 14:19:12.728","10929"
"197545","O_SENT","2012/01/03 18:25:05.019","2012/01/03 18:25:05.019","50000","2012/01/03 14:19:12.728","10929"
"197545","O_SENT_BACK","2012/01/13 10:22:19.526","2012/01/13 10:22:19.526","50000","2012/01/03 14:19:12.728","10789"
"197545","O_DECLINED","2012/01/19 11:52:43.532","2012/01/19 11:52:43.532","50000","2012/01/03 14:19:12.728","10972"
"197557","O_SELECTED","2012/01/03 15:14:36.267","2012/01/03 15:14:36.267","10000","2012/01/03 15:06:41.881","10982"
"197557","O_CREATED","2012/01/03 15:14:38.121","2012/01/03 15:14:38.121","10000","2012/01/03 15:06:41.881","10982"
"197557","O_SENT","2012/01/03 15:14:38.161","2012/01/03 15:14:38.161","10000","2012/01/03 15:06:41.881","10982"
"197557","O_CANCELLED","2012/02/03 09:15:31.483","2012/02/03 09:15:31.483","10000","2012/01/03 15:06:41.881","112"
"197581","O_SELECTED","2012/01/06 10:12:42.884","2012/01/06 10:12:42.884","10000","2012/01/03 15:29:50.077","11179"
"197581","O_CREATED","2012/01/06 10:12:45.037","2012/01/06 10:12:45.037","10000","2012/01/03 15:29:50.077","11179"
"197581","O_SENT","2012/01/06 10:12:45.078","2012/01/06 10:12:45.078","10000","2012/01/03 15:29:50.077","11179"
"197581","O_CANCELLED","2012/02/06 09:15:06.403","2012/02/06 09:15:06.403","10000","2012/01/03 15:29:50.077","112"
"197584","O_SELECTED","2012/01/03 20:27:32.888","2012/01/03 20:27:32.888","7500","2012/01/03 15:33:07.927","10929"
"197584","O_CREATED","2012/01/03 20:27:33.964","2012/01/03 20:27:33.964","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SENT","2012/01/03 20:27:33.980","2012/01/03 20:27:33.980","7500","2012/01/03 15:33:07.927","10929"
"197584","O_CANCELLED","2012/01/03 20:28:19.475","2012/01/03 20:28:19.475","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SELECTED","2012/01/03 20:28:19.475","2012/01/03 20:28:19.475","7500","2012/01/03 15:33:07.927","10929"
"197584","O_CREATED","2012/01/03 20:28:20.225","2012/01/03 20:28:20.225","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SENT","2012/01/03 20:28:20.246","2012/01/03 20:28:20.246","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SELECTED","2012/01/03 20:29:07.559","2012/01/03 20:29:07.559","7500","2012/01/03 15:33:07.927","10929"
"197584","O_CANCELLED","2012/01/03 20:29:07.559","2012/01/03 20:29:07.559","7500","2012/01/03 15:33:07.927","10929"
"197584","O_CREATED","2012/01/03 20:29:08.459","2012/01/03 20:29:08.459","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SENT","2012/01/03 20:29:08.513","2012/01/03 20:29:08.513","7500","2012/01/03 15:33:07.927","10929"
"197584","O_SENT_BACK","2012/01/10 08:59:55.685","2012/01/10 08:59:55.685","7500","2012/01/03 15:33:07.927","11049"
"197584","O_CANCELLED","2012/01/10 10:37:00.121","2012/01/10 10:37:00.121","7500","2012/01/03 15:33:07.927","10972"
"197584","O_SELECTED","2012/01/10 10:37:00.121","2012/01/10 10:37:00.121","7500","2012/01/03 15:33:07.927","10972"
"197584","O_CREATED","2012/01/10 10:37:01.467","2012/01/10 10:37:01.467","7500","2012/01/03 15:33:07.927","10972"
"197584","O_SENT","2012/01/10 10:37:01.498","2012/01/10 10:37:01.498","7500","2012/01/03 15:33:07.927","10972"
"197584","O_ACCEPTED","2012/01/10 10:49:28.338","2012/01/10 10:49:28.338","7500","2012/01/03 15:33:07.927","10972"
"197590","O_SELECTED","2012/01/04 10:09:31.910","2012/01/04 10:09:31.910","32000","2012/01/03 15:37:46.266","11189"
"197590","O_CREATED","2012/01/04 10:09:33.755","2012/01/04 10:09:33.755","32000","2012/01/03 15:37:46.266","11189"
"197590","O_SENT","2012/01/04 10:09:33.792","2012/01/04 10:09:33.792","32000","2012/01/03 15:37:46.266","11189"
"197590","O_SENT_BACK","2012/01/10 10:00:32.665","2012/01/10 10:00:32.665","32000","2012/01/03 15:37:46.266","11259"
"197590","O_ACCEPTED","2012/01/16 12:03:13.462","2012/01/16 12:03:13.462","32000","2012/01/03 15:37:46.266","10138"
"197602","O_SELECTED","2012/01/03 16:10:01.954","2012/01/03 16:10:01.954","20000","2012/01/03 16:00:41.905","11169"
"197602","O_CREATED","2012/01/03 16:10:03.386","2012/01/03 16:10:03.386","20000","2012/01/03 16:00:41.905","11169"
"197602","O_SENT","2012/01/03 16:10:03.434","2012/01/03 16:10:03.434","20000","2012/01/03 16:00:41.905","11169"
"197602","O_SENT_BACK","2012/01/18 10:21:38.868","2012/01/18 10:21:38.868","20000","2012/01/03 16:00:41.905","10899"
"197602","O_DECLINED","2012/01/23 09:22:25.721","2012/01/23 09:22:25.721","20000","2012/01/03 16:00:41.905","11289"
"197605","O_SELECTED","2012/01/03 20:46:06.311","2012/01/03 20:46:06.311","10000","2012/01/03 16:00:58.740","10929"
"197605","O_CREATED","2012/01/03 20:46:07.836","2012/01/03 20:46:07.836","10000","2012/01/03 16:00:58.740","10929"
"197605","O_SENT","2012/01/03 20:46:07.869","2012/01/03 20:46:07.869","10000","2012/01/03 16:00:58.740","10929"
"197605","O_SELECTED","2012/01/03 20:47:07.227","2012/01/03 20:47:07.227","10000","2012/01/03 16:00:58.740","10929"
"197605","O_CANCELLED","2012/01/03 20:47:07.227","2012/01/03 20:47:07.227","10000","2012/01/03 16:00:58.740","10929"
"197605","O_CREATED","2012/01/03 20:47:08.580","2012/01/03 20:47:08.580","10000","2012/01/03 16:00:58.740","10929"
"197605","O_SENT","2012/01/03 20:47:08.604","2012/01/03 20:47:08.604","10000","2012/01/03 16:00:58.740","10929"
"197605","O_SELECTED","2012/01/16 19:02:59.878","2012/01/16 19:02:59.878","10000","2012/01/03 16:00:58.740","10913"
"197605","O_CANCELLED","2012/01/16 19:02:59.878","2012/01/16 19:02:59.878","10000","2012/01/03 16:00:58.740","10913"
"197605","O_CREATED","2012/01/16 19:03:00.672","2012/01/16 19:03:00.672","10000","2012/01/03 16:00:58.740","10913"
"197605","O_SENT","2012/01/16 19:03:00.722","2012/01/16 19:03:00.722","10000","2012/01/03 16:00:58.740","10913"
"197605","O_CANCELLED","2012/02/16 09:16:01.843","2012/02/16 09:16:01.843","10000","2012/01/03 16:00:58.740","112"
"197608","O_SELECTED","2012/01/04 11:25:09.079","2012/01/04 11:25:09.079","8000","2012/01/03 16:10:15.412","10912"
"197608","O_CREATED","2012/01/04 11:25:10.636","2012/01/04 11:25:10.636","8000","2012/01/03 16:10:15.412","10912"
"197608","O_SENT","2012/01/04 11:25:10.697","2012/01/04 11:25:10.697","8000","2012/01/03 16:10:15.412","10912"
"197608","O_SENT_BACK","2012/01/12 11:36:51.161","2012/01/12 11:36:51.161","8000","2012/01/03 16:10:15.412","10899"
"197608","O_ACCEPTED","2012/01/18 10:34:44.444","2012/01/18 10:34:44.444","8000","2012/01/03 16:10:15.412","10138"
"197614","O_SELECTED","2012/01/03 20:44:18.883","2012/01/03 20:44:18.883","17000","2012/01/03 16:26:42.320","10982"
"197614","O_CREATED","2012/01/03 20:44:20.268","2012/01/03 20:44:20.268","17000","2012/01/03 16:26:42.320","10982"
"197614","O_SENT","2012/01/03 20:44:20.299","2012/01/03 20:44:20.299","17000","2012/01/03 16:26:42.320","10982"
"197614","O_CANCELLED","2012/01/17 18:56:30.212","2012/01/17 18:56:30.212","17000","2012/01/03 16:26:42.320","10889"
"197614","O_SELECTED","2012/01/17 18:56:30.212","2012/01/17 18:56:30.212","17000","2012/01/03 16:26:42.320","10889"
"197614","O_CREATED","2012/01/17 18:56:31.669","2012/01/17 18:56:31.669","17000","2012/01/03 16:26:42.320","10889"
"197614","O_SENT","2012/01/17 18:56:31.705","2012/01/17 18:56:31.705","17000","2012/01/03 16:26:42.320","10889"
"197614","O_SENT_BACK","2012/01/30 12:55:21.184","2012/01/30 12:55:21.184","17000","2012/01/03 16:26:42.320","10899"
"197614","O_ACCEPTED","2012/02/02 13:32:59.842","2012/02/02 13:32:59.842","17000","2012/01/03 16:26:42.320","10629"
"197623","O_SELECTED","2012/01/09 11:40:24.018","2012/01/09 11:40:24.018","5000","2012/01/03 17:01:46.906","10929"
"197623","O_CREATED","2012/01/09 11:40:25.326","2012/01/09 11:40:25.326","5000","2012/01/03 17:01:46.906","10929"
"197623","O_SENT","2012/01/09 11:40:25.351","2012/01/09 11:40:25.351","5000","2012/01/03 17:01:46.906","10929"
"197623","O_SENT_BACK","2012/01/23 11:42:57.832","2012/01/23 11:42:57.832","5000","2012/01/03 17:01:46.906","11259"
"197623","O_ACCEPTED","2012/02/03 09:50:45.033","2012/02/03 09:50:45.033","5000","2012/01/03 17:01:46.906","10609"
"197632","O_SELECTED","2012/01/03 17:37:55.110","2012/01/03 17:37:55.110","25000","2012/01/03 17:30:21.982","11122"
"197632","O_CREATED","2012/01/03 17:37:56.497","2012/01/03 17:37:56.497","25000","2012/01/03 17:30:21.982","11122"
"197632","O_SENT","2012/01/03 17:37:56.522","2012/01/03 17:37:56.522","25000","2012/01/03 17:30:21.982","11122"
"197632","O_SENT_BACK","2012/01/12 11:45:37.135","2012/01/12 11:45:37.135","25000","2012/01/03 17:30:21.982","10899"
"197632","O_ACCEPTED","2012/01/18 10:59:34.816","2012/01/18 10:59:34.816","25000","2012/01/03 17:30:21.982","10972"
"197647","O_SELECTED","2012/01/03 18:11:17.242","2012/01/03 18:11:17.242","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CREATED","2012/01/03 18:11:18.878","2012/01/03 18:11:18.878","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SENT","2012/01/03 18:11:18.900","2012/01/03 18:11:18.900","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CANCELLED","2012/01/03 18:13:04.209","2012/01/03 18:13:04.209","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SELECTED","2012/01/03 18:13:04.209","2012/01/03 18:13:04.209","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CREATED","2012/01/03 18:13:05.642","2012/01/03 18:13:05.642","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SENT","2012/01/03 18:13:05.666","2012/01/03 18:13:05.666","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CANCELLED","2012/01/03 18:14:39.021","2012/01/03 18:14:39.021","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SELECTED","2012/01/03 18:14:39.021","2012/01/03 18:14:39.021","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CREATED","2012/01/03 18:14:39.893","2012/01/03 18:14:39.893","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SENT","2012/01/03 18:14:39.916","2012/01/03 18:14:39.916","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CANCELLED","2012/01/03 18:17:22.738","2012/01/03 18:17:22.738","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SELECTED","2012/01/03 18:17:22.738","2012/01/03 18:17:22.738","10000","2012/01/03 18:04:08.610","11122"
"197647","O_CREATED","2012/01/03 18:17:24.193","2012/01/03 18:17:24.193","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SENT","2012/01/03 18:17:24.233","2012/01/03 18:17:24.233","10000","2012/01/03 18:04:08.610","11122"
"197647","O_SENT_BACK","2012/01/10 10:03:45.331","2012/01/10 10:03:45.331","10000","2012/01/03 18:04:08.610","11259"
"197647","O_SELECTED","2012/01/16 13:27:20.636","2012/01/16 13:27:20.636","10000","2012/01/03 18:04:08.610","10609"
"197647","O_CANCELLED","2012/01/16 13:27:20.636","2012/01/16 13:27:20.636","10000","2012/01/03 18:04:08.610","10609"
"197647","O_CREATED","2012/01/16 13:27:21.697","2012/01/16 13:27:21.697","10000","2012/01/03 18:04:08.610","10609"
"197647","O_SENT","2012/01/16 13:27:21.823","2012/01/16 13:27:21.823","10000","2012/01/03 18:04:08.610","10609"
"197647","O_ACCEPTED","2012/01/16 13:28:38.901","2012/01/16 13:28:38.901","10000","2012/01/03 18:04:08.610","10609"
"197656","O_SELECTED","2012/01/04 19:24:10.818","2012/01/04 19:24:10.818","25000","2012/01/03 18:38:11.612","10861"
"197656","O_CREATED","2012/01/04 19:24:12.394","2012/01/04 19:24:12.394","25000","2012/01/03 18:38:11.612","10861"
"197656","O_SENT","2012/01/04 19:24:12.420","2012/01/04 19:24:12.420","25000","2012/01/03 18:38:11.612","10861"
"197656","O_SENT_BACK","2012/01/12 11:42:36.051","2012/01/12 11:42:36.051","25000","2012/01/03 18:38:11.612","10899"
"197656","O_DECLINED","2012/01/17 10:44:28.153","2012/01/17 10:44:28.153","25000","2012/01/03 18:38:11.612","11289"
"197665","O_SELECTED","2012/01/04 15:16:38.228","2012/01/04 15:16:38.228","25000","2012/01/03 18:47:54.971","10929"
"197665","O_CREATED","2012/01/04 15:16:39.820","2012/01/04 15:16:39.820","25000","2012/01/03 18:47:54.971","10929"
"197665","O_SENT","2012/01/04 15:16:39.865","2012/01/04 15:16:39.865","25000","2012/01/03 18:47:54.971","10929"
"197665","O_SENT_BACK","2012/01/16 10:10:06.857","2012/01/16 10:10:06.857","25000","2012/01/03 18:47:54.971","11259"
"197665","O_CANCELLED","2012/01/23 08:35:40.095","2012/01/23 08:35:40.095","25000","2012/01/03 18:47:54.971","11049"
"197665","O_SELECTED","2012/01/23 08:35:40.095","2012/01/23 08:35:40.095","25000","2012/01/03 18:47:54.971","11049"
"197665","O_CREATED","2012/01/23 08:36:31.477","2012/01/23 08:36:31.477","25000","2012/01/03 18:47:54.971","11049"
"197665","O_SENT","2012/01/23 08:36:31.535","2012/01/23 08:36:31.535","25000","2012/01/03 18:47:54.971","11049"
"197665","O_CANCELLED","2012/01/23 10:05:19.589","2012/01/23 10:05:19.589","25000","2012/01/03 18:47:54.971","10909"
"197674","O_SELECTED","2012/01/04 15:06:33.321","2012/01/04 15:06:33.321","12000","2012/01/03 19:45:19.791","10881"
"197674","O_CREATED","2012/01/04 15:06:35.735","2012/01/04 15:06:35.735","12000","2012/01/03 19:45:19.791","10881"
"197674","O_SENT","2012/01/04 15:06:35.812","2012/01/04 15:06:35.812","12000","2012/01/03 19:45:19.791","10881"
"197674","O_SENT_BACK","2012/01/13 16:29:51.237","2012/01/13 16:29:51.237","12000","2012/01/03 19:45:19.791","11259"
"197674","O_ACCEPTED","2012/01/17 14:02:47.374","2012/01/17 14:02:47.374","12000","2012/01/03 19:45:19.791","10809"
"197680","O_SELECTED","2012/01/04 12:32:49.846","2012/01/04 12:32:49.846","4000","2012/01/03 20:07:15.360","11179"
"197680","O_CREATED","2012/01/04 12:32:50.759","2012/01/04 12:32:50.759","4000","2012/01/03 20:07:15.360","11179"
"197680","O_SENT","2012/01/04 12:32:50.789","2012/01/04 12:32:50.789","4000","2012/01/03 20:07:15.360","11179"
"197680","O_CANCELLED","2012/02/04 09:15:36.473","2012/02/04 09:15:36.473","4000","2012/01/03 20:07:15.360","112"
"197686","O_SELECTED","2012/01/04 16:15:41.089","2012/01/04 16:15:41.089","7000","2012/01/03 20:21:10.093","10929"
"197686","O_CREATED","2012/01/04 16:15:42.196","2012/01/04 16:15:42.196","7000","2012/01/03 20:21:10.093","10929"
"197686","O_SENT","2012/01/04 16:15:42.224","2012/01/04 16:15:42.224","7000","2012/01/03 20:21:10.093","10929"
"197686","O_CANCELLED","2012/01/04 16:18:05.675","2012/01/04 16:18:05.675","7000","2012/01/03 20:21:10.093","10929"
"197686","O_SELECTED","2012/01/04 16:18:05.675","2012/01/04 16:18:05.675","7000","2012/01/03 20:21:10.093","10929"
"197686","O_CREATED","2012/01/04 16:18:06.713","2012/01/04 16:18:06.713","7000","2012/01/03 20:21:10.093","10929"
"197686","O_SENT","2012/01/04 16:18:06.737","2012/01/04 16:18:06.737","7000","2012/01/03 20:21:10.093","10929"
"197686","O_SENT_BACK","2012/01/20 09:32:12.262","2012/01/20 09:32:12.262","7000","2012/01/03 20:21:10.093","10789"
"197686","O_ACCEPTED","2012/01/25 08:29:58.466","2012/01/25 08:29:58.466","7000","2012/01/03 20:21:10.093","10609"
"197701","O_SELECTED","2012/01/03 20:57:37.922","2012/01/03 20:57:37.922","6500","2012/01/03 20:47:09.949","10929"
"197701","O_CREATED","2012/01/03 20:57:38.899","2012/01/03 20:57:38.899","6500","2012/01/03 20:47:09.949","10929"
"197701","O_SENT","2012/01/03 20:57:38.924","2012/01/03 20:57:38.924","6500","2012/01/03 20:47:09.949","10929"
"197701","O_SELECTED","2012/02/02 18:32:56.486","2012/02/02 18:32:56.486","6500","2012/01/03 20:47:09.949","11180"
"197701","O_CANCELLED","2012/02/02 18:32:56.486","2012/02/02 18:32:56.486","6500","2012/01/03 20:47:09.949","11180"
"197701","O_CREATED","2012/02/02 18:32:57.917","2012/02/02 18:32:57.917","6500","2012/01/03 20:47:09.949","11180"
"197701","O_SENT","2012/02/02 18:32:58.360","2012/02/02 18:32:58.360","6500","2012/01/03 20:47:09.949","11180"
"197701","O_CANCELLED","2012/02/11 14:56:01.786","2012/02/11 14:56:01.786","6500","2012/01/03 20:47:09.949","10909"
"197704","O_SELECTED","2012/01/05 09:33:35.862","2012/01/05 09:33:35.862","42942","2012/01/03 20:51:55.110","11009"
"197704","O_CREATED","2012/01/05 09:33:37.192","2012/01/05 09:33:37.192","42942","2012/01/03 20:51:55.110","11009"
"197704","O_SENT","2012/01/05 09:33:37.221","2012/01/05 09:33:37.221","42942","2012/01/03 20:51:55.110","11009"
"197704","O_SENT_BACK","2012/01/26 11:33:00.028","2012/01/26 11:33:00.028","42942","2012/01/03 20:51:55.110","11259"
"197704","O_ACCEPTED","2012/02/02 09:31:09.669","2012/02/02 09:31:09.669","42942","2012/01/03 20:51:55.110","10972"
"197707","O_SELECTED","2012/01/04 14:28:49.559","2012/01/04 14:28:49.559","25000","2012/01/03 20:56:06.771","10929"
"197707","O_CREATED","2012/01/04 14:28:50.855","2012/01/04 14:28:50.855","25000","2012/01/03 20:56:06.771","10929"
"197707","O_SENT","2012/01/04 14:28:51.255","2012/01/04 14:28:51.255","25000","2012/01/03 20:56:06.771","10929"
"197707","O_SENT_BACK","2012/01/10 09:50:29.931","2012/01/10 09:50:29.931","25000","2012/01/03 20:56:06.771","11259"
"197707","O_CANCELLED","2012/01/16 16:39:46.973","2012/01/16 16:39:46.973","25000","2012/01/03 20:56:06.771","10909"
"197707","O_SELECTED","2012/01/16 16:39:46.973","2012/01/16 16:39:46.973","25000","2012/01/03 20:56:06.771","10909"
"197707","O_CREATED","2012/01/16 16:39:47.748","2012/01/16 16:39:47.748","25000","2012/01/03 20:56:06.771","10909"
"197707","O_SENT","2012/01/16 16:39:47.780","2012/01/16 16:39:47.780","25000","2012/01/03 20:56:06.771","10909"
"197707","O_SENT_BACK","2012/01/20 11:41:50.596","2012/01/20 11:41:50.596","25000","2012/01/03 20:56:06.771","11259"
"197707","O_ACCEPTED","2012/01/20 12:58:15.229","2012/01/20 12:58:15.229","25000","2012/01/03 20:56:06.771","10629"
"197725","O_SELECTED","2012/01/05 12:14:58.415","2012/01/05 12:14:58.415","15000","2012/01/03 21:18:39.181","11181"
"197725","O_CREATED","2012/01/05 12:14:59.910","2012/01/05 12:14:59.910","15000","2012/01/03 21:18:39.181","11181"
"197725","O_SENT","2012/01/05 12:15:00.071","2012/01/05 12:15:00.071","15000","2012/01/03 21:18:39.181","11181"
"197725","O_SELECTED","2012/01/05 12:15:40.417","2012/01/05 12:15:40.417","15000","2012/01/03 21:18:39.181","11181"
"197725","O_CANCELLED","2012/01/05 12:15:40.417","2012/01/05 12:15:40.417","15000","2012/01/03 21:18:39.181","11181"
"197725","O_CREATED","2012/01/05 12:15:41.255","2012/01/05 12:15:41.255","15000","2012/01/03 21:18:39.181","11181"
"197725","O_SENT","2012/01/05 12:15:41.281","2012/01/05 12:15:41.281","15000","2012/01/03 21:18:39.181","11181"
"197725","O_SELECTED","2012/01/12 16:54:57.225","2012/01/12 16:54:57.225","15000","2012/01/03 21:18:39.181","11122"
"197725","O_CANCELLED","2012/01/12 16:54:57.225","2012/01/12 16:54:57.225","15000","2012/01/03 21:18:39.181","11122"
"197725","O_CREATED","2012/01/12 16:54:58.610","2012/01/12 16:54:58.610","15000","2012/01/03 21:18:39.181","11122"
"197725","O_SENT","2012/01/12 16:54:58.648","2012/01/12 16:54:58.648","15000","2012/01/03 21:18:39.181","11122"
"197725","O_SENT_BACK","2012/01/23 11:17:34.848","2012/01/23 11:17:34.848","15000","2012/01/03 21:18:39.181","11259"
"197725","O_ACCEPTED","2012/02/03 13:20:55.497","2012/02/03 13:20:55.497","15000","2012/01/03 21:18:39.181","10609"
"197731","O_SELECTED","2012/01/05 11:34:50.961","2012/01/05 11:34:50.961","12500","2012/01/03 21:22:15.476","10939"
"197731","O_CREATED","2012/01/05 11:34:51.996","2012/01/05 11:34:51.996","12500","2012/01/03 21:22:15.476","10939"
"197731","O_SENT","2012/01/05 11:34:52.030","2012/01/05 11:34:52.030","12500","2012/01/03 21:22:15.476","10939"
"197731","O_CANCELLED","2012/01/12 11:34:42.567","2012/01/12 11:34:42.567","12500","2012/01/03 21:22:15.476","10914"
"197731","O_SELECTED","2012/01/12 11:34:42.568","2012/01/12 11:34:42.568","12500","2012/01/03 21:22:15.476","10914"
"197731","O_CREATED","2012/01/12 11:34:44.238","2012/01/12 11:34:44.238","12500","2012/01/03 21:22:15.476","10914"
"197731","O_SENT","2012/01/12 11:34:44.268","2012/01/12 11:34:44.268","12500","2012/01/03 21:22:15.476","10914"
"197731","O_CANCELLED","2012/01/21 13:56:49.011","2012/01/21 13:56:49.011","12500","2012/01/03 21:22:15.476","10912"
"197731","O_SELECTED","2012/01/21 13:56:49.011","2012/01/21 13:56:49.011","12500","2012/01/03 21:22:15.476","10912"
"197731","O_CREATED","2012/01/21 13:56:50.201","2012/01/21 13:56:50.201","12500","2012/01/03 21:22:15.476","10912"
"197731","O_SENT","2012/01/21 13:56:50.232","2012/01/21 13:56:50.232","12500","2012/01/03 21:22:15.476","10912"
"197731","O_SENT_BACK","2012/02/01 12:55:41.294","2012/02/01 12:55:41.294","12500","2012/01/03 21:22:15.476","11259"
"197731","O_ACCEPTED","2012/02/01 16:20:03.256","2012/02/01 16:20:03.256","12500","2012/01/03 21:22:15.476","10809"
"197737","O_SELECTED","2012/01/04 14:42:27.458","2012/01/04 14:42:27.458","25000","2012/01/03 21:29:40.189","10929"
"197737","O_CREATED","2012/01/04 14:42:29.593","2012/01/04 14:42:29.593","25000","2012/01/03 21:29:40.189","10929"
"197737","O_SENT","2012/01/04 14:42:29.629","2012/01/04 14:42:29.629","25000","2012/01/03 21:29:40.189","10929"
"197737","O_SENT_BACK","2012/01/12 11:39:58.809","2012/01/12 11:39:58.809","25000","2012/01/03 21:29:40.189","10899"
"197737","O_ACCEPTED","2012/01/16 20:46:07.806","2012/01/16 20:46:07.806","25000","2012/01/03 21:29:40.189","10972"
"197743","O_SELECTED","2012/01/04 14:56:05.880","2012/01/04 14:56:05.880","25000","2012/01/03 21:38:06.668","10929"
"197743","O_CREATED","2012/01/04 14:56:08.116","2012/01/04 14:56:08.116","25000","2012/01/03 21:38:06.668","10929"
"197743","O_SENT","2012/01/04 14:56:08.145","2012/01/04 14:56:08.145","25000","2012/01/03 21:38:06.668","10929"
"197743","O_SENT_BACK","2012/01/17 10:05:35.878","2012/01/17 10:05:35.878","25000","2012/01/03 21:38:06.668","11049"
"197743","O_ACCEPTED","2012/01/19 15:07:41.898","2012/01/19 15:07:41.898","25000","2012/01/03 21:38:06.668","10629"
"197773","O_SELECTED","2012/01/05 10:59:14.684","2012/01/05 10:59:14.684","6000","2012/01/03 22:55:41.812","10939"
"197773","O_CREATED","2012/01/05 10:59:17.549","2012/01/05 10:59:17.549","6000","2012/01/03 22:55:41.812","10939"
"197773","O_SENT","2012/01/05 10:59:17.715","2012/01/05 10:59:17.715","6000","2012/01/03 22:55:41.812","10939"
"197773","O_SENT_BACK","2012/01/12 16:01:09.944","2012/01/12 16:01:09.944","6000","2012/01/03 22:55:41.812","11259"
"197773","O_ACCEPTED","2012/01/17 09:55:50.753","2012/01/17 09:55:50.753","6000","2012/01/03 22:55:41.812","10609"
"197779","O_SELECTED","2012/01/04 16:41:39.343","2012/01/04 16:41:39.343","25000","2012/01/03 23:37:22.677","10929"
"197779","O_CREATED","2012/01/04 16:41:40.634","2012/01/04 16:41:40.634","25000","2012/01/03 23:37:22.677","10929"
"197779","O_SENT","2012/01/04 16:41:40.684","2012/01/04 16:41:40.684","25000","2012/01/03 23:37:22.677","10929"
"197779","O_SENT_BACK","2012/01/13 16:40:55.886","2012/01/13 16:40:55.886","25000","2012/01/03 23:37:22.677","11259"
"197779","O_DECLINED","2012/01/17 11:01:39.254","2012/01/17 11:01:39.254","25000","2012/01/03 23:37:22.677","11289"
