CaseID,ActivityID,CompleteTimestamp,Resource
2714,0,2012-06-25 05:52:06,Value 9
2714,9,2012-06-26 12:24:57,Value 13
2714,7,2012-07-20 06:59:43,Value 13
2714,1,2012-08-04 06:59:57,Value 5
2301,0,2012-04-20 07:18:54,Value 9
2301,9,2012-04-20 08:55:36,Value 6
2301,7,2012-05-08 08:16:27,Value 16
2301,1,2012-05-23 08:16:34,Value 5
1511,0,2012-12-19 14:31:08,Value 13
1511,9,2013-01-02 06:45:03,Value 2
1511,7,2013-01-04 08:07:38,Value 4
1511,1,2013-01-19 08:07:51,Value 3
2390,0,2010-08-06 04:48:37,Value 9
2390,9,2010-08-06 06:53:24,Value 12
2390,7,2010-08-06 06:53:33,Value 12
2390,9,2010-08-06 06:53:56,Value 12
2390,11,2010-08-06 06:54:03,Value 12
2390,9,2010-08-10 05:52:58,Value 12
2390,7,2010-08-10 05:53:25,Value 12
2390,1,2010-09-18 04:50:37,Value 5
194,0,2011-12-22 12:22:19,Value 2
194,7,2011-12-22 12:23:53,Value 2
194,7,2011-12-22 12:23:54,Value 2
194,1,2012-02-04 12:30:25,Value 5
1029,0,2010-02-02 07:49:41,Value 2
1029,0,2010-02-15 13:57:27,Value 2
1029,9,2010-02-15 13:57:33,Value 2
1029,7,2010-02-15 13:57:38,Value 2
1029,1,2010-03-05 07:50:31,Value 5
2292,0,2012-04-16 05:26:13,Value 13
2292,9,2012-04-16 11:05:04,Value 2
2292,11,2012-04-17 04:40:48,Value 2
2292,7,2012-05-16 07:59:40,Value 2
2292,1,2012-05-31 07:59:57,Value 5
162,0,2011-01-04 12:22:59,Value 8
162,9,2011-01-20 06:29:18,Value 2
162,7,2011-01-21 07:45:18,Value 2
162,1,2011-02-20 07:45:50,Value 5
1918,0,2010-03-12 09:17:34,Value 6
1918,9,2010-03-12 09:18:44,Value 6
1918,7,2010-03-12 11:23:50,Value 6
1918,1,2010-04-14 07:20:27,Value 5
315,0,2010-07-28 07:45:35,Value 19
315,9,2010-07-29 10:47:58,Value 2
315,7,2010-07-30 04:46:28,Value 2
315,1,2010-08-28 07:50:18,Value 5
164,0,2012-02-07 08:27:05,Value 1
164,9,2012-02-07 09:04:13,Value 9
164,7,2012-02-08 11:35:19,Value 9
164,1,2012-03-09 08:32:07,Value 5
799,0,2011-10-06 05:41:22,Value 1
799,9,2011-10-11 07:32:05,Value 13
799,9,2011-10-21 06:01:56,Value 2
799,7,2011-10-21 06:52:09,Value 2
799,1,2011-11-08 07:50:26,Value 5
2625,0,2011-09-22 05:10:27,Value 13
2625,7,2011-09-26 04:42:40,Value 13
2625,1,2011-10-25 05:20:28,Value 5
930,0,2010-08-03 03:59:33,Value 15
930,9,2010-08-10 10:36:01,Value 12
930,7,2010-08-10 10:36:24,Value 12
930,1,2010-09-15 13:01:46,Value 5
1642,0,2013-10-25 12:49:13,Value 9
1642,9,2013-10-25 12:49:20,Value 9
1642,2,2013-10-25 12:49:28,Value 9
1642,5,2013-10-25 12:49:39,Value 9
1642,5,2013-11-14 13:55:27,Value 1
1642,7,2013-12-23 06:06:54,Value 1
387,0,2011-02-18 09:09:21,Value 2
387,9,2011-02-18 09:09:48,Value 2
387,7,2011-02-18 09:31:27,Value 2
387,1,2011-03-23 09:11:37,Value 5
1531,0,2011-04-08 06:13:41,Value 8
1531,9,2011-04-08 06:16:34,Value 8
1531,11,2011-04-08 06:18:30,Value 8
1531,9,2011-04-21 09:57:39,Value 8
1531,7,2011-04-21 09:57:48,Value 8
1531,1,2011-06-05 09:58:19,Value 5
2844,0,2012-04-05 11:35:31,Value 1
2844,9,2012-04-06 05:51:18,Value 4
2844,7,2012-04-11 06:12:13,Value 4
2844,1,2012-05-08 11:40:14,Value 5
1456,0,2011-09-29 06:38:19,Value 1
1456,9,2011-09-30 04:43:01,Value 13
1456,7,2011-10-07 06:54:33,Value 13
1456,1,2011-11-01 08:41:00,Value 5
1325,0,2011-07-01 07:01:39,Value 9
1325,9,2011-07-04 08:06:39,Value 9
1325,7,2011-07-05 09:33:04,Value 9
1325,1,2011-08-25 07:10:40,Value 5
802,0,2012-07-25 06:42:11,Value 2
802,7,2012-07-25 06:44:03,Value 2
802,1,2012-09-07 06:50:29,Value 5
2756,0,2012-01-16 12:05:59,Value 1
2756,9,2012-01-23 09:59:24,Value 1
2756,7,2012-01-27 08:16:12,Value 1
2756,1,2012-02-16 12:10:29,Value 5
516,0,2011-02-10 12:08:55,Value 2
516,9,2011-02-10 12:09:04,Value 2
516,7,2011-02-10 12:11:33,Value 2
516,1,2011-04-03 04:11:00,Value 5
1144,0,2012-01-31 13:04:47,Value 1
1144,9,2012-01-31 13:04:57,Value 1
1144,7,2012-01-31 15:01:00,Value 9
1144,1,2012-03-02 13:10:36,Value 5
1602,0,2010-03-29 07:13:31,Value 2
1602,9,2010-03-30 05:53:46,Value 16
1602,7,2010-03-31 05:30:06,Value 6
1602,1,2010-05-27 07:20:52,Value 5
2919,0,2012-07-05 09:16:51,Value 1
2919,9,2012-07-05 09:20:39,Value 1
2919,7,2012-07-09 10:21:24,Value 9
2919,1,2012-08-07 09:20:18,Value 5
696,0,2011-02-24 08:30:07,Value 8
696,9,2011-02-24 08:30:31,Value 8
696,7,2011-03-01 07:19:15,Value 15
696,1,2011-04-09 06:40:25,Value 5
642,0,2013-06-20 08:47:38,Value 14
642,9,2013-07-09 11:16:24,Value 2
642,11,2013-07-24 08:14:01,Value 12
642,7,2013-08-01 11:26:18,Value 16
642,1,2013-08-16 11:26:35,Value 3
345,0,2011-12-14 12:25:19,Value 1
345,9,2011-12-14 12:27:07,Value 4
345,7,2011-12-15 07:19:48,Value 4
345,1,2012-01-15 00:02:28,Value 5
1434,0,2012-06-05 07:05:11,Value 4
1434,9,2012-06-05 07:31:47,Value 4
1434,7,2012-06-05 12:11:07,Value 4
1434,1,2012-07-06 07:10:42,Value 5
2200,0,2011-08-02 11:16:52,Value 13
2200,9,2011-08-30 04:29:32,Value 10
2200,7,2011-09-07 12:33:01,Value 12
2200,1,2011-09-22 12:33:18,Value 5
2144,0,2012-03-12 09:01:53,Value 1
2144,9,2012-03-12 09:02:03,Value 1
2144,7,2012-03-13 09:12:21,Value 1
2144,1,2012-04-18 07:10:32,Value 5
2810,0,2011-11-14 08:49:02,Value 1
2810,9,2011-11-16 11:34:14,Value 9
2810,11,2011-11-16 11:37:12,Value 9
2810,7,2011-11-18 07:10:41,Value 9
2810,1,2011-12-16 14:31:47,Value 5
481,0,2012-04-11 06:39:07,Value 1
481,9,2012-04-11 06:39:24,Value 1
481,7,2012-04-12 06:55:11,Value 1
481,1,2012-05-18 06:40:25,Value 5
2090,0,2013-04-24 07:46:12,Value 14
2090,9,2013-05-09 04:37:13,Value 2
2090,11,2013-05-10 04:28:04,Value 4
2090,7,2013-05-10 07:03:46,Value 4
2090,1,2013-05-25 07:04:03,Value 3
1170,0,2010-05-26 05:16:03,Value 2
1170,0,2010-05-26 05:16:42,Value 2
1170,0,2010-05-26 05:16:42,Value 2
1170,9,2010-05-26 06:42:11,Value 12
1170,7,2010-05-26 07:20:55,Value 12
1170,1,2010-06-29 05:20:21,Value 5
142,0,2011-10-05 05:59:00,Value 1
142,9,2011-10-21 05:18:58,Value 2
142,7,2011-10-21 05:27:54,Value 2
142,1,2011-11-05 08:00:22,Value 5
1521,0,2012-06-12 12:01:48,Value 1
1521,9,2012-06-12 12:09:26,Value 13
1521,7,2012-06-12 12:11:21,Value 13
1521,1,2012-07-13 12:11:35,Value 5
86,0,2013-10-15 12:19:24,Value 14
86,9,2013-10-16 10:05:01,Value 18
86,11,2013-10-16 11:07:54,Value 18
86,7,2013-11-19 06:23:59,Value 18
86,1,2013-12-04 06:24:18,Value 3
364,0,2011-02-22 14:16:45,Value 13
364,9,2011-02-22 14:17:02,Value 13
364,7,2011-02-22 14:21:07,Value 13
364,1,2011-04-07 12:20:24,Value 5
1787,0,2010-09-21 06:19:31,Value 9
1787,9,2010-09-21 06:20:04,Value 9
1787,7,2010-09-21 06:22:32,Value 9
1787,1,2010-11-04 08:20:26,Value 5
1332,0,2010-08-24 13:15:13,Value 6
1332,9,2010-08-24 13:22:30,Value 6
1332,7,2010-08-24 13:22:44,Value 6
1332,1,2010-10-22 13:00:38,Value 5
7,0,2010-01-22 09:09:40,Value 2
7,9,2010-01-22 09:09:51,Value 2
7,7,2010-01-22 09:09:59,Value 2
7,1,2010-03-11 09:10:33,Value 5
995,0,2011-02-02 11:36:09,Value 8
995,9,2011-02-02 12:34:25,Value 13
995,7,2011-02-02 12:34:35,Value 13
995,1,2011-03-05 11:40:17,Value 5
570,0,2011-11-04 14:54:52,Value 1
570,9,2011-11-07 09:46:09,Value 4
570,7,2011-11-07 11:47:26,Value 4
570,1,2011-12-18 15:00:27,Value 5
1737,0,2011-10-21 07:47:32,Value 1
1737,9,2011-10-24 12:32:26,Value 9
1737,7,2011-10-24 12:40:28,Value 15
1737,1,2011-11-23 09:50:41,Value 5
2229,0,2013-06-11 07:31:42,Value 14
2229,9,2013-06-24 04:40:53,Value 2
2229,7,2013-06-27 06:26:19,Value 1
2229,1,2013-07-12 06:26:38,Value 3
264,0,2011-11-09 11:27:25,Value 4
264,9,2011-11-09 11:46:24,Value 6
264,7,2011-11-10 06:57:19,Value 6
264,1,2011-12-25 11:30:38,Value 5
1718,0,2012-02-28 09:28:59,Value 1
1718,9,2012-02-28 13:38:48,Value 13
1718,7,2012-03-07 14:24:20,Value 13
1718,1,2012-03-30 07:31:00,Value 5
39,0,2010-12-27 06:06:01,Value 9
39,9,2010-12-27 12:46:09,Value 2
39,7,2011-01-18 09:26:09,Value 2
39,1,2011-02-02 09:26:23,Value 5
2719,0,2010-04-20 10:31:56,Value 2
2719,9,2010-04-20 11:19:41,Value 2
2719,7,2010-04-20 11:19:45,Value 2
2719,1,2010-05-21 10:40:28,Value 5
2697,0,2012-04-11 11:09:22,Value 4
2697,9,2012-04-11 11:09:45,Value 4
2697,7,2012-04-12 07:31:37,Value 13
2697,1,2012-05-12 11:10:23,Value 5
1915,0,2011-10-10 06:13:29,Value 1
1915,9,2011-10-10 06:13:39,Value 1
1915,7,2011-10-10 06:57:00,Value 1
1915,1,2011-11-10 08:20:28,Value 5
245,0,2012-09-13 10:52:09,Value 13
245,7,2012-10-01 05:22:48,Value 2
245,1,2012-10-16 05:23:05,Value 3
534,9,2011-12-15 14:54:48,Value 1
534,7,2011-12-15 15:04:19,Value 1
534,1,2012-01-17 15:00:31,Value 5
2259,0,2011-02-22 15:15:08,Value 13
2259,9,2011-02-23 11:31:04,Value 13
2259,7,2011-03-14 12:07:10,Value 8
2259,1,2011-04-13 10:07:31,Value 5
1252,0,2011-10-03 10:38:34,Value 1
1252,9,2011-10-06 10:02:34,Value 9
1252,7,2011-10-10 06:48:35,Value 15
1252,1,2011-11-18 12:41:34,Value 5
2632,9,2012-01-23 06:40:34,Value 13
2632,7,2012-01-31 15:03:03,Value 9
2632,1,2012-02-23 06:50:25,Value 5
731,0,2010-06-11 07:18:02,Value 15
731,9,2010-06-11 09:22:40,Value 15
731,7,2010-06-16 05:04:16,Value 15
731,1,2010-07-14 07:20:16,Value 5
427,0,2011-11-23 11:05:45,Value 1
427,9,2011-11-23 11:05:54,Value 1
427,7,2011-11-23 12:11:15,Value 1
427,1,2011-12-24 11:14:10,Value 5
2522,0,2012-06-26 04:01:34,Value 1
2522,9,2012-07-03 04:45:32,Value 9
2522,7,2012-07-03 05:04:59,Value 9
2522,1,2012-07-27 04:10:52,Value 5
1903,0,2011-12-22 08:13:35,Value 9
1903,7,2011-12-22 08:13:44,Value 9
1903,1,2012-02-08 08:22:42,Value 5
233,0,2012-06-21 09:50:46,Value 1
233,9,2012-06-21 10:30:02,Value 9
233,11,2012-06-21 11:32:08,Value 9
233,7,2012-06-25 09:03:33,Value 9
233,1,2012-08-02 06:30:26,Value 5
677,0,2010-09-21 07:53:00,Value 9
677,9,2010-09-23 06:25:07,Value 2
677,11,2010-09-27 07:09:43,Value 14
677,9,2010-09-29 04:06:22,Value 9
677,11,2010-09-29 05:04:55,Value 9
677,9,2010-09-29 09:29:35,Value 9
677,7,2010-09-29 09:29:47,Value 9
677,1,2010-11-13 11:30:16,Value 5
2345,0,2012-05-09 06:18:27,Value 1
2345,9,2012-05-10 04:15:17,Value 12
2345,7,2012-05-10 04:25:20,Value 12
2345,1,2012-06-22 06:20:32,Value 5
1268,0,2012-01-18 12:52:06,Value 13
1268,9,2012-01-18 12:56:56,Value 13
1268,7,2012-01-25 08:56:57,Value 13
1268,1,2012-03-02 13:00:48,Value 5
1065,0,2012-07-26 07:50:31,Value 1
1065,9,2012-07-26 07:50:38,Value 1
1065,7,2012-07-31 10:02:58,Value 1
1065,1,2012-09-12 08:00:45,Value 5
2107,0,2010-11-17 09:26:41,Value 2
2107,9,2010-11-17 09:37:59,Value 2
2107,7,2010-11-17 09:43:20,Value 2
2107,1,2010-12-31 09:30:44,Value 5
2113,9,2012-12-13 06:27:38,Value 1
2113,7,2013-01-08 12:39:44,Value 13
2113,7,2013-01-08 12:39:45,Value 13
2113,1,2013-01-23 12:39:56,Value 3
158,0,2011-02-09 11:28:58,Value 13
158,9,2011-02-09 12:21:02,Value 13
158,7,2011-02-09 12:21:46,Value 13
158,1,2011-04-02 11:15:17,Value 5
60,4,2010-06-09 07:33:30,Value 11
60,0,2010-06-09 07:33:39,Value 11
60,9,2010-06-09 07:34:14,Value 11
60,11,2010-06-09 07:50:30,Value 11
60,9,2010-06-30 12:52:44,Value 11
60,7,2010-06-30 12:54:13,Value 11
60,1,2010-07-15 12:54:29,Value 5
1023,0,2011-01-12 11:30:57,Value 8
1023,9,2011-01-12 11:53:15,Value 9
1023,11,2011-01-12 11:53:42,Value 9
1023,9,2011-01-21 06:28:56,Value 9
1023,7,2011-01-21 06:29:04,Value 9
1023,1,2011-02-20 06:29:56,Value 5
1194,0,2011-05-20 07:04:57,Value 8
1194,9,2011-05-20 07:05:26,Value 8
1194,7,2011-05-20 10:20:30,Value 13
1194,1,2011-07-03 07:10:34,Value 5
1716,0,2012-12-20 08:04:49,Value 9
1716,9,2013-01-07 14:49:50,Value 2
1716,11,2013-01-08 09:08:23,Value 9
1716,7,2013-01-10 11:45:11,Value 9
1716,1,2013-01-25 11:45:29,Value 3
1886,0,2011-03-11 14:07:00,Value 8
1886,11,2011-03-11 14:19:12,Value 8
1886,9,2011-03-14 07:14:44,Value 8
1886,11,2011-03-14 07:14:50,Value 8
1886,9,2011-03-14 08:27:05,Value 8
1886,7,2011-03-14 08:28:34,Value 8
1886,9,2011-03-23 13:01:12,Value 8
1886,11,2011-03-23 13:01:19,Value 8
1886,9,2011-04-01 12:25:46,Value 2
1886,7,2011-04-01 12:26:38,Value 2
1886,1,2011-04-16 12:26:54,Value 5
880,0,2013-01-11 06:44:28,Value 4
880,9,2013-01-11 06:44:55,Value 2
880,7,2013-01-18 07:22:51,Value 9
880,7,2013-01-18 07:22:52,Value 9
880,9,2013-01-23 14:22:33,Value 1
880,11,2013-01-25 12:40:17,Value 9
880,7,2013-01-28 06:35:04,Value 9
880,1,2013-02-12 06:35:25,Value 3
2438,0,2011-07-13 06:58:55,Value 13
2438,9,2011-07-14 06:03:02,Value 16
2438,7,2011-07-14 06:03:17,Value 16
2438,1,2011-08-26 07:00:37,Value 5
628,0,2011-04-21 07:10:09,Value 8
628,9,2011-04-27 07:48:07,Value 2
628,9,2011-05-02 07:21:58,Value 2
628,7,2011-05-02 09:05:44,Value 14
628,1,2011-06-19 07:21:18,Value 5
1472,0,2012-07-24 06:43:08,Value 1
1472,9,2012-07-26 11:18:01,Value 10
1472,7,2012-07-26 11:18:13,Value 10
1472,1,2012-09-10 06:50:42,Value 5
1051,0,2012-03-05 11:50:30,Value 4
1051,9,2012-03-05 12:58:41,Value 9
1051,7,2012-03-05 13:30:54,Value 9
1051,1,2012-04-20 10:00:58,Value 5
1818,0,2010-10-18 12:33:20,Value 2
1818,11,2010-10-20 12:52:37,Value 7
1818,9,2010-10-20 13:09:23,Value 2
1818,11,2010-10-20 13:09:52,Value 2
1818,9,2010-10-25 07:40:51,Value 7
1818,7,2010-10-25 07:41:42,Value 7
1818,1,2010-11-19 14:40:14,Value 5
1748,0,2011-05-30 06:40:52,Value 8
1748,9,2011-05-30 06:41:27,Value 8
1748,11,2011-05-30 06:41:39,Value 8
1748,9,2011-05-31 05:34:12,Value 8
1748,7,2011-05-31 05:34:20,Value 8
1748,1,2011-07-17 05:40:31,Value 5
2473,0,2011-04-28 08:36:40,Value 8
2473,9,2011-04-28 12:52:37,Value 13
2473,11,2011-05-02 05:30:19,Value 13
2473,9,2011-05-09 10:21:55,Value 13
2473,7,2011-05-09 10:22:14,Value 13
2473,1,2011-06-09 13:02:44,Value 5
446,0,2012-07-30 07:33:42,Value 4
446,9,2012-08-21 06:25:01,Value 2
446,7,2012-08-21 12:57:01,Value 2
446,1,2012-09-05 12:57:12,Value 3
402,0,2011-11-25 08:32:46,Value 1
402,7,2011-11-25 09:19:08,Value 1
402,1,2011-12-28 08:40:30,Value 5
2352,0,2010-04-02 04:21:01,Value 16
2352,0,2010-04-02 04:26:37,Value 16
2352,9,2010-05-04 05:33:59,Value 16
2352,7,2010-05-04 05:57:35,Value 16
2352,7,2010-05-04 05:57:50,Value 16
2352,7,2010-05-04 05:57:54,Value 16
2352,1,2010-05-19 05:58:23,Value 5
195,0,2012-07-25 12:34:31,Value 13
195,0,2012-08-27 10:28:50,Value 2
195,7,2012-08-27 11:18:05,Value 2
195,1,2012-09-11 11:18:23,Value 3
160,0,2010-05-24 09:25:24,Value 6
160,0,2010-06-04 10:04:07,Value 2
160,9,2010-06-04 10:04:18,Value 2
160,7,2010-06-04 10:05:47,Value 2
160,1,2010-06-25 09:30:29,Value 5
964,4,2013-05-02 09:59:40,Value 14
964,0,2013-05-02 10:00:57,Value 2
964,9,2013-05-02 10:01:18,Value 2
964,11,2013-05-02 10:34:45,Value 2
964,7,2013-06-10 10:10:05,Value 2
964,1,2013-06-25 10:10:20,Value 3
1284,0,2010-06-04 04:34:21,Value 2
1284,9,2010-06-04 10:08:07,Value 2
1284,7,2010-06-04 10:08:23,Value 2
1284,1,2010-07-07 04:40:15,Value 5
1448,0,2011-10-05 12:48:23,Value 1
1448,9,2011-10-06 06:30:22,Value 9
1448,7,2011-10-06 10:48:54,Value 9
1448,1,2011-11-12 14:52:36,Value 5
2641,0,2010-09-03 05:49:02,Value 7
2641,9,2010-09-09 07:01:32,Value 2
2641,7,2010-09-09 07:12:29,Value 2
2641,1,2010-10-21 05:50:25,Value 5
2441,0,2011-09-05 11:43:09,Value 12
2441,9,2011-09-09 09:28:49,Value 12
2441,7,2011-09-23 08:05:04,Value 7
2441,1,2011-10-13 09:57:24,Value 5
2748,0,2011-01-04 06:53:30,Value 11
2748,0,2011-01-11 13:13:25,Value 2
2748,9,2011-01-21 12:23:17,Value 11
2748,7,2011-01-21 12:23:23,Value 11
2748,1,2011-02-20 12:23:42,Value 5
2291,0,2012-08-02 09:45:08,Value 1
2291,7,2012-08-02 09:45:36,Value 1
2291,1,2012-09-09 09:51:12,Value 5
1805,0,2011-08-03 09:13:38,Value 9
1805,9,2011-08-04 05:24:12,Value 9
1805,7,2011-08-04 05:37:46,Value 9
1805,1,2011-09-30 09:20:22,Value 5
1687,0,2011-01-26 08:50:58,Value 8
1687,0,2011-01-27 06:05:05,Value 2
1687,9,2011-01-27 06:05:12,Value 2
1687,7,2011-01-27 12:20:55,Value 9
1687,1,2011-03-13 09:00:42,Value 5
2430,0,2011-03-29 06:07:26,Value 8
2430,9,2011-03-29 06:10:05,Value 8
2430,7,2011-03-29 06:11:51,Value 8
2430,1,2011-04-29 06:10:30,Value 5
1149,0,2012-07-30 07:55:26,Value 4
1149,9,2012-07-30 07:55:48,Value 4
1149,7,2012-07-30 10:14:37,Value 4
1149,1,2012-09-01 05:14:21,Value 5
515,0,2010-09-16 13:02:20,Value 9
515,9,2010-09-21 11:03:12,Value 14
515,7,2010-09-27 07:08:54,Value 14
515,1,2010-11-14 15:00:47,Value 5
2458,0,2010-11-29 06:58:09,Value 15
2458,9,2010-11-29 07:58:26,Value 14
2458,7,2010-11-29 11:51:46,Value 14
2458,1,2010-12-31 07:00:25,Value 5
1258,0,2011-06-29 12:43:14,Value 9
1258,0,2011-07-07 04:57:38,Value 2
1258,9,2011-07-07 11:19:20,Value 7
1258,7,2011-07-07 11:19:28,Value 7
1258,1,2011-08-27 12:51:45,Value 5
2812,0,2011-02-16 14:50:33,Value 13
2812,9,2011-02-16 14:50:49,Value 13
2812,7,2011-02-16 14:51:44,Value 13
2812,1,2011-04-16 13:00:34,Value 5
1404,0,2010-11-30 14:41:26,Value 2
1404,9,2010-12-01 07:11:18,Value 7
1404,7,2010-12-01 07:11:26,Value 7
1404,1,2011-01-01 14:50:34,Value 5
1885,0,2012-06-13 05:32:16,Value 4
1885,9,2012-06-13 05:33:24,Value 4
1885,7,2012-06-13 08:01:40,Value 2
1885,1,2012-07-14 05:40:48,Value 5
2735,0,2012-07-31 08:01:15,Value 1
2735,7,2012-07-31 08:02:02,Value 1
2735,1,2012-09-07 08:00:40,Value 5
682,0,2012-05-10 09:22:34,Value 1
682,9,2012-05-14 10:05:59,Value 9
682,7,2012-05-15 12:03:23,Value 9
682,1,2012-06-27 09:30:32,Value 5
2874,0,2010-08-17 11:06:32,Value 6
2874,9,2010-08-17 11:10:13,Value 6
2874,11,2010-09-06 05:30:24,Value 7
2874,9,2010-09-15 05:56:50,Value 7
2874,7,2010-09-15 05:57:03,Value 7
2874,1,2010-09-30 05:57:19,Value 5
1906,0,2011-11-23 06:42:30,Value 1
1906,9,2011-11-23 07:47:16,Value 2
1906,7,2011-11-23 08:03:08,Value 2
1906,1,2011-12-24 06:53:24,Value 5
1824,0,2013-01-14 14:12:51,Value 4
1824,9,2013-02-05 12:02:35,Value 2
1824,7,2013-02-05 14:23:56,Value 1
1824,1,2013-02-20 14:24:08,Value 3
1107,4,2010-05-27 05:44:11,Value 6
1107,0,2010-05-27 05:49:02,Value 6
1107,0,2010-06-11 07:55:21,Value 2
1107,9,2010-06-11 07:55:32,Value 2
1107,7,2010-06-11 07:55:44,Value 2
1107,1,2010-06-30 05:50:24,Value 5
2248,0,2010-07-02 07:37:18,Value 9
2248,9,2010-07-02 10:38:42,Value 2
2248,11,2010-07-02 10:39:52,Value 2
2248,9,2010-07-13 12:01:23,Value 2
2248,7,2010-07-13 12:01:37,Value 2
2248,1,2010-08-04 07:40:46,Value 5
145,0,2013-01-25 07:16:39,Value 13
145,9,2013-02-18 08:49:57,Value 1
145,7,2013-02-20 14:26:46,Value 1
145,1,2013-03-07 14:27:00,Value 3
1919,0,2012-06-25 11:55:37,Value 1
1919,7,2012-06-25 11:59:01,Value 1
1919,7,2012-06-25 11:59:03,Value 1
1919,1,2012-07-26 12:00:27,Value 5
2509,0,2011-01-21 12:01:30,Value 8
2509,9,2011-01-24 07:36:07,Value 6
2509,7,2011-01-26 07:52:05,Value 6
2509,1,2011-03-06 12:11:02,Value 5
526,0,2013-11-28 15:07:59,Value 18
526,5,2013-12-16 14:08:53,Value 1
526,7,2013-12-17 07:28:06,Value 2
526,7,2013-12-17 07:28:07,Value 2
526,1,2014-01-01 07:28:25,Value 3
2145,4,2010-11-08 13:58:27,Value 11
2145,0,2010-11-08 13:58:58,Value 11
2145,9,2010-11-08 14:01:55,Value 11
2145,7,2010-11-08 14:02:02,Value 11
2145,1,2011-01-06 14:00:33,Value 5
2775,0,2010-11-11 06:44:45,Value 14
2775,0,2010-11-11 07:10:45,Value 2
2775,9,2010-11-18 13:32:05,Value 2
2775,9,2010-11-23 14:27:56,Value 2
2775,7,2010-11-30 12:41:44,Value 7
2775,1,2010-12-30 12:42:08,Value 5
737,0,2011-12-14 11:16:35,Value 1
737,9,2011-12-16 07:08:07,Value 13
737,11,2011-12-30 07:22:24,Value 13
737,7,2012-01-10 14:04:36,Value 13
737,1,2012-01-26 08:00:30,Value 5
1329,0,2012-05-16 05:26:31,Value 1
1329,9,2012-05-16 10:56:29,Value 1
1329,7,2012-05-16 12:07:54,Value 1
1329,1,2012-07-08 05:30:30,Value 5
2426,0,2010-08-13 06:14:03,Value 11
2426,9,2010-08-13 06:24:35,Value 11
2426,7,2010-09-03 08:51:45,Value 11
2426,1,2010-09-18 08:52:10,Value 5
1309,0,2011-06-24 12:38:47,Value 7
1309,9,2011-06-29 05:18:29,Value 2
1309,11,2011-06-29 05:25:56,Value 2
1309,9,2011-07-05 12:26:19,Value 2
1309,7,2011-07-11 09:42:56,Value 2
1309,1,2011-08-03 10:40:32,Value 5
224,0,2013-03-08 15:17:08,Value 9
224,9,2013-03-25 12:39:58,Value 9
224,11,2013-03-25 12:46:20,Value 9
224,7,2013-04-08 06:17:30,Value 9
224,1,2013-04-23 06:17:39,Value 3
464,0,2012-01-10 14:23:50,Value 13
464,9,2012-01-12 14:58:06,Value 1
464,7,2012-01-17 13:46:20,Value 1
464,1,2012-02-10 14:30:30,Value 5
860,0,2011-11-23 08:46:01,Value 2
860,9,2011-11-25 13:11:06,Value 9
860,7,2011-11-28 09:46:18,Value 9
860,1,2011-12-24 08:50:46,Value 5
1513,0,2010-03-09 06:18:19,Value 2
1513,0,2010-03-09 06:18:29,Value 2
1513,9,2010-03-12 13:03:44,Value 2
1513,7,2010-04-13 09:21:08,Value 21
1513,1,2010-04-13 09:21:18,Value 21
2386,0,2013-11-28 14:25:45,Value 18
2386,9,2013-12-02 06:56:40,Value 2
2386,5,2013-12-16 14:08:31,Value 1
2386,11,2013-12-17 08:58:27,Value 1
2386,7,2013-12-17 12:58:10,Value 1
2386,1,2014-01-01 12:58:26,Value 3
119,0,2010-09-16 09:40:30,Value 9
119,9,2010-09-22 10:06:53,Value 2
119,11,2010-09-23 05:55:05,Value 2
119,9,2010-09-30 10:01:01,Value 2
119,7,2010-09-30 10:01:10,Value 2
119,1,2010-11-14 12:01:36,Value 5
2198,0,2012-03-20 14:05:40,Value 1
2198,9,2012-03-20 14:05:48,Value 1
2198,11,2012-03-21 12:12:33,Value 1
2198,7,2012-04-16 11:20:00,Value 2
2198,1,2012-05-01 11:20:17,Value 5
1157,0,2012-01-18 08:11:05,Value 1
1157,9,2012-01-18 12:35:00,Value 9
1157,7,2012-01-19 08:05:08,Value 9
1157,1,2012-03-04 08:20:56,Value 5
2155,0,2011-09-13 10:51:01,Value 13
2155,9,2011-09-28 07:25:54,Value 9
2155,11,2011-10-06 09:27:11,Value 9
2155,7,2011-10-06 09:43:25,Value 2
2155,1,2011-10-21 09:43:45,Value 5
2764,0,2012-01-31 07:02:08,Value 4
2764,9,2012-01-31 07:03:04,Value 4
2764,11,2012-02-08 14:01:24,Value 4
2764,7,2012-02-13 06:59:31,Value 4
2764,1,2012-03-06 09:01:45,Value 5
51,0,2012-05-24 06:32:06,Value 1
51,9,2012-05-25 06:42:28,Value 2
51,7,2012-05-25 09:30:22,Value 2
51,1,2012-07-11 06:40:38,Value 5
716,0,2012-04-12 11:59:24,Value 1
716,9,2012-04-13 12:07:02,Value 4
716,7,2012-04-16 10:40:01,Value 4
716,1,2012-05-20 12:00:40,Value 5
553,0,2012-01-18 06:12:04,Value 1
553,9,2012-01-18 06:21:52,Value 1
553,7,2012-01-18 07:42:03,Value 1
553,1,2012-02-18 06:21:43,Value 5
1782,0,2013-01-30 11:24:55,Value 1
1782,9,2013-02-07 06:13:58,Value 2
1782,7,2013-02-15 07:35:07,Value 2
1782,1,2013-03-02 07:35:24,Value 3
2206,0,2012-04-03 11:18:14,Value 13
2206,9,2012-04-03 11:18:23,Value 13
2206,7,2012-04-06 06:58:03,Value 13
